"","AC001A","AC002A","AC002B","AC003A","AC004A","AC013A","AC014A","AC014B","AC014C","AC022A","AC024A","AC025A","AC026A","AC028A","AC029A","AC035A","AC042A","AC044A","AC046A","AC048A","AC142A","AC148A","AC152A","AC9964","AC9968","AC9969","AC9974","AC9975","AC9996","AC9997","AC9999","AM011A","AS001A","AS003A","AU001A","AU002A","AU004A","AU004B","AU004D","AU005B","AU005D","AU005E","AU005J","AU010A","AU010B","AU014A","AU023A","AU034A","AU9990","AU9991","AU9999","BR001A","BR003A","BR006A","BR9997","BR9999","CA002A","CA005A","CM004A","CM009A","CM010A","CM013A","CM014A","CM015A","CM017A","CM019A","CM020A","CM022A","CM031A","CM043A","CM047A","CM048A","CM052A","CM070A","CM103A","CM9999","CO001A","CY001A","CY004A","CY006A","CY006D","CY010A","CY019A","CY9988","CY9999","DE001A","DP9999","DT001A","DT002A","EU002A","EU002B","EU002C","EU002D","EU002E","EU002K","EU003A","EU004A","EU007A","EU008A","EU009A","EU009C","EU009F","EU011A","EU013A","EU014A","EU015A","EU015B","EU016A","EU017A","EU018A","EU019A","EU020A","EU025A","EU026A","EU027A","EU028A","EU028B","EU029A","EU031A","EU032A","EU040A","EU043A","EU045A","EU047A","EU048A","EU049A","EU049B","EU049D","EU050A","EU051A","EU051B","EU053B","EU056A","EU057A","EU058A","EU9960","EU9961","EU9962","EU9963","EU9964","EU9965","EU9974","EU9979","EU9995","EU9999","FR001A","FR002A","FR002C","FR005A","FR005D","FR006A","FR007A","FR009A","FR010A","FR013A","FR9991","FR9999","FU002A","FU002B","FU002D","FU002F","GO003A","GO004A","GO005A","GO006C","GO010A","GO014A","GO014B","GO9999","HN001A","KR001A","ME019A","MR001A","NA001A","NA002A","NA003A","NA003B","NA005A","NA006A","NA006B","NA007A","NA013A","NA014A","NA015A","NA032A","NA033A","NA036A","NA037A","NA039A","NA040A","NA042A","NA044A","NA045A","NA046A","NA048A","NA068A","NA086A","NA099A","NA115A","NA133A","NA135A","NA140A","NA156A","NA158A","NA167A","NA738A","NA9955","NA9963","NA9968","NA9995","NA9999","NE003A","NE003C","NE003D","NE004A","NE006A","NE020A","NE9999","NI001A","NI002A","NI005A","NI008A","NI009A","NI017A","NI020B","NI025A","NI027A","NI9999","PE002A","PI002A","PI005A","PI007A","PI008A","PI011A","PI012A","PI015A","PI016A","PI017A","PI018A","PI019A","PI020A","PI022A","PI022B","PI023A","PI026A","PI027A","PI030A","PI9995","PI9999","RH003A","RZ011A","SA001A","SA001B","SA003A","SA005A","SA9999","SE001A","SP002A","ST010A","SU004A","SU005A","SU006A","SU016A","SU9999","SY002A","SY003A","SY010A","SY9999","TA001A","TA001B","TA001D","TA003A","TA003B","TA004A","TA005A","TA9999","TE001A"
"scoat1994",0,0,0,0,0,0,0,0.203665987780041,0.407331975560081,9.979633401222,0,0,0,0.203665987780041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10997963340122,0,0.203665987780041,0,0,4.27698574338086,0,0.814663951120163,0,0,0.407331975560081,0,5.90631364562118,0,0,0,0,0,0,0,0,2.03665987780041,0,0.610997963340122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407331975560081,0,2.85132382892057,0,0,1.62932790224033,0,0,2.85132382892057,0,0,0,0,0,0,0,0,0,0,0,0.203665987780041,0,0,0.610997963340122,0,0.203665987780041,5.29531568228106,1.83299389002037,0,0,3.25865580448065,0,0,2.85132382892057,0,0.203665987780041,0.203665987780041,0,0,0.814663951120163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22199592668024,0,0.203665987780041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814663951120163,0,0,0,0,0,0,0,0,0,0.814663951120163,0,0,0.407331975560081,0,0,0,0,0,0,0,0,0,0,0,0.610997963340122,0,0,0,0,0,0,0,0,0,0,0,2.44399185336049,0,0,0.203665987780041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203665987780041,0,0,0,0,0,0,0,0,0,0,0.203665987780041,0,0,0,0,0,0,0,0,0.610997963340122,0,0,36.8635437881874,0.407331975560081,0,0.610997963340122,0,0
"scoat1995",0,0,0,0,0,0,0,0,1.44628099173554,10.7438016528926,0,0,0,0,0,0,0,0,0.413223140495868,0,0,0,0,0,0,0,0,0.413223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8099173553719,0,0.826446280991736,0.413223140495868,0,1.44628099173554,0,0.206611570247934,0,0.413223140495868,0,0.206611570247934,4.75206611570248,0,0,0,0,0,0,0.206611570247934,0,3.09917355371901,0,0.413223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206611570247934,0,0,0,0,0,0,0,0,0,0.619834710743802,0,0,2.47933884297521,0,0,2.47933884297521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206611570247934,0.413223140495868,0,4.33884297520661,2.47933884297521,0.413223140495868,0,0,0,2.89256198347107,0,0,1.44628099173554,0.413223140495868,0,0,0,0,0,0,0,0,0,0,2.47933884297521,0,0,0,0,0,0,0.206611570247934,0,0,0,0.206611570247934,0,0,0.206611570247934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206611570247934,0,0,0,0,0,0.619834710743802,0,0,0,0,0,0,0,0,0,1.65289256198347,0,0,0.413223140495868,0,0,0,0,0,0,0,0,0,0,0,0.206611570247934,0,0,0,0,0,0,0,0,0,0,0,1.85950413223140,0,0,0,0,0.413223140495868,0,0,0,0.206611570247934,0,0,0,0,0,0,0,0,0,0,0.413223140495868,0,0,0,0,0,0,0,0,0,0,0,0.413223140495868,0.413223140495868,0,0,0,0,0,0,0.413223140495868,0,0,33.0578512396694,0,0,0.413223140495868,0,0
"scoat1996",0,0,0,0,0,0,0,0,0,2.56410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197238658777120,0,0,0,0,0,0,0,0.197238658777120,0,0,2.76134122287968,0,0,1.18343195266272,0,0.197238658777120,0,0,0,0,0,0,1.18343195266272,0,0,0,0,0,0,0,0,3.94477317554241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5759368836292,0,0,5.52268244575937,0,0,1.97238658777120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57790927021696,0,0.197238658777120,1.18343195266272,0.788954635108481,0,0,0,0,0,1.18343195266272,0,5.52268244575937,0,0,0,0,0,0,0,0,0,0,0,2.36686390532544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394477317554241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197238658777120,0,0,0,0,0,0.394477317554241,0,0,0,0,0,0,0,0,0,0.788954635108481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788954635108481,8.28402366863905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197238658777120,0,0,0,0,0,0,0,0,0,0,0,0,0.394477317554241,0,0,0,0,0,0,1.18343195266272,0,0,9.86193293885602,0,0,0.394477317554241,0,0
"scoat1997",0,0,0,0,0,0,0,0.301204819277108,0,12.1987951807229,0,0,0,0.451807228915663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753012048192771,0,0,4.21686746987952,0,0.301204819277108,0,0,4.81927710843374,0,0,0,0.150602409638554,0.150602409638554,0,3.16265060240964,0,0,0,0,0,0,0,0,3.16265060240964,0,0,0,0,0,0,0,0,0,0,0,0,0.301204819277108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05421686746988,0,0,0,0,0,0.301204819277108,0,0,3.01204819277108,0,0,0,0,0,0.150602409638554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80722891566265,0,0,6.77710843373494,2.56024096385542,0,0,0.451807228915663,0,0,1.80722891566265,0,0.301204819277108,2.56024096385542,0,0,12.1987951807229,0,0.150602409638554,0,0,0,0,0,2.25903614457831,0,0,0,0.150602409638554,0,0,0,0,0,0,0,0,1.05421686746988,0.301204819277108,0,0.451807228915663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150602409638554,0,0,0,0,0,0.451807228915663,0,0,0,0,0,0,0,0,0,0.301204819277108,0,0,0.150602409638554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76506024096386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150602409638554,0,0,0,0,0,0.301204819277108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21686746987952,0,0,23.1927710843373,0,0,0,0,0
"scoat1998",0,0,0,0,0,0.571428571428571,0,0,0,7.8095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09523809523810,0,0,19.8095238095238,0,1.14285714285714,0,0,0,0,0,0,0,0,0,3.04761904761905,0,0,0,0,0,0,0,0,2.09523809523810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0.571428571428571,0,0,0,0,0,0.952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380952380952381,0,0,0,11.2380952380952,1.71428571428571,0.952380952380952,0,0,0,0,2.28571428571429,0,0,0.761904761904762,0,0,0.380952380952381,0,0.190476190476190,0,0,0,0,0,1.71428571428571,0,0,0,0,0.190476190476190,0,0.190476190476190,0,0,0,0,0,0,1.14285714285714,0,0.190476190476190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0.190476190476190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190476190476190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0,0,34.8571428571429,0,0,0,0,0
"scoat1999",0,0,0,0,0,0,0,0,0.206611570247934,5.16528925619835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7768595041322,0,0,0,0,0.826446280991736,0,0,0,0.206611570247934,0,0,0.619834710743802,0,0,0,0,0,0,0,0,5.16528925619835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23966942148760,0,0,0,0,0,0,0,0,0,6.61157024793388,0,0,0,0,0,0.413223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78512396694215,0,7.64462809917355,4.33884297520661,0,0,15.0826446280992,0,0,0,0,7.85123966942149,4.13223140495868,0,0,1.65289256198347,0,0,0,0.826446280991736,0,0,0,2.89256198347107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206611570247934,0,0,0,0,0,0,0.413223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47933884297521,0,0.206611570247934,0,0.206611570247934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23966942148760,0,0,11.5702479338843,0,0,0.826446280991736,0,0
"scoat2000",0,0,0,0,0,1.56862745098039,0,0.588235294117647,0.588235294117647,8.8235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09803921568627,0,0,13.5294117647059,0,0.784313725490196,0,0,0,0,0.392156862745098,0,2.54901960784314,0,0,0,0,0,0,0,0,4.70588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392156862745098,0,0,0,0,0,0,0,0,0,0,1.76470588235294,0,0,0,0,0,0,0,0,0.980392156862745,0,0,0.392156862745098,0,0,0.196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784313725490196,0,0.392156862745098,6.86274509803922,0.784313725490196,1.56862745098039,0,0,0,0.196078431372549,0.392156862745098,0,7.84313725490196,0.784313725490196,0,0,0,0,0,0,0,0,0,0,1.37254901960784,0,0,0,0,0.196078431372549,0,0.196078431372549,0,0,0,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392156862745098,0,0,0,0,0,0,0,0,0,0,1.96078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392156862745098,0,0,0,0,0,0,0,1.37254901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54901960784314,0,0,28.4313725490196,0,0,0,0,0
"scoat2001",0,0,0,0,0,0.161812297734628,0,0,0.485436893203883,13.5922330097087,0,0,0,0,0,0,0,0,0.323624595469256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80906148867314,0,0,8.7378640776699,0,0.485436893203883,0,0,7.44336569579288,0,0,0,0,0,0,1.61812297734628,0,0,0,0,0,0,0.485436893203883,0,0.970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323624595469256,0,0,0,0,0,0,0,0,0.80906148867314,0,0,1.13268608414239,0,0,0.80906148867314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17799352750809,1.94174757281553,5.17799352750809,0,0,0,0,5.33980582524272,0,0.970873786407767,1.29449838187702,0,0,0,0,0,0,0,0,0,0,0.970873786407767,0,0,0,0,2.26537216828479,0,0,0,0,0,0,0,0,0,0,1.13268608414239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161812297734628,0,0,0,0,0,0,0.161812297734628,0,0,0,0,0,1.94174757281553,0,0,0,0,0,0,0,0,0,1.45631067961165,0,0,0.161812297734628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61812297734628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80906148867314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161812297734628,0,0,0,0,0,0,2.75080906148867,0,0,27.9935275080906,0.323624595469256,0,0,0,0
"scoat2002",0,0,0,0,0,0,0,0.978473581213307,0.782778864970646,9.39334637964775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17416829745597,0,0,9.78473581213307,0,0.391389432485323,0,0,10.3718199608611,0,0,0,0,0.195694716242661,0,3.32681017612524,0,0,0,0,0,0,0.391389432485323,0,2.15264187866928,0,0,0,0,0,0,0,0,0.195694716242661,0,0,0,0,0,0,0,0.195694716242661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978473581213307,0,0,1.76125244618395,0,0,0.782778864970646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41487279843444,0.782778864970646,0,0,3.13111545988258,0,0,5.87084148727984,0,0,6.26223091976517,0,0,1.56555772994129,0,0,0,0,0,0,0,2.5440313111546,0,0,0,0,0.391389432485323,0,0,0.195694716242661,0,0,0,0,0,0.391389432485323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782778864970646,0,0,0,0,0,0,0,0,0,0.587084148727984,0,0.587084148727984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47945205479452,0,0,0,0,0,0,0,0,0,0.195694716242661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71819960861057,0,0,16.0469667318982,0,0.195694716242661,0,0,0
"scoat2003",0,0,0,0,0,0.398406374501992,0,0,0.99601593625498,19.7211155378486,0,0,0,0.199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,15.7370517928287,0,0,0,0,7.76892430278884,0,0,0,0,0.398406374501992,0,2.78884462151394,0,0,0,0,0,0,0,0,1.39442231075697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796812749003984,0,0,0,0,0,0,0,0,2.39043824701195,0,0,0,0,0,1.19521912350598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78884462151394,0,0,6.17529880478088,1.19521912350598,0,0,0,0,0,0.796812749003984,0,0.597609561752988,0.597609561752988,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0.199203187250996,0,0,0,0,0,0,0,0,0.99601593625498,0,0.199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199203187250996,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0,0,0,0,0,3.18725099601594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98804780876494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199203187250996,0,0,0,0,0,0,1.99203187250996,0,0,22.3107569721116,0.398406374501992,0.199203187250996,0,0,0
"scoat2004",0,0,0,0,0,0,0,0.71556350626118,0,12.7012522361360,0,0,0,0.178890876565295,0,0,0.35778175313059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22003577817531,0,0,11.4490161001789,0,0,0,0,11.4490161001789,0,0,0,0,0.178890876565295,0,2.14669051878354,0,0,0,0,0,0,0,0,1.43112701252236,0,0,0,0,0,0,0,0,0,0,0,0,0.178890876565295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0,0.35778175313059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25223613595707,0,0.178890876565295,3.39892665474061,0.178890876565295,4.65116279069767,0,0,0,0,3.93559928443649,0,0,9.30232558139535,0,0,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0.178890876565295,0,0,0,0,0,0,0,0,0.178890876565295,0,1.25223613595707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35778175313059,0,0,0,0,0,0.178890876565295,0,0,0,0,0,0,1.07334525939177,0,0,0,0,0,0,0,0,0,0.35778175313059,0,0,0.35778175313059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178890876565295,0,0,0,0,0,0,0,5.18783542039356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35778175313059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178890876565295,0,0,0.35778175313059,0,0,0,0,2.86225402504472,0,0,15.0268336314848,0,0,0,0,0
"scoat2005",0,0,0,0,0,0,0,0.389105058365759,0.389105058365759,8.36575875486381,0,0,0,0,0,0,0,0,0,1.16731517509728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75097276264591,0,0,11.6731517509728,0,0,0,0,7.19844357976654,0,0,0,0,0,0,1.55642023346304,0,0,0,0,0,0,0,0,0.583657587548638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389105058365759,0,0,0,0,0,0,0,0,0.194552529182879,0,0,0,0,0.583657587548638,1.75097276264591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389105058365759,0,0,20.2334630350195,0.389105058365759,0.389105058365759,0,0,0,0,5.25291828793774,0,2.72373540856031,0.583657587548638,0,0,0,0,0,0,0,0,0,0,1.75097276264591,0,0,0,0.778210116731518,0,0,0,0,0,0,0,0,0,1.16731517509728,0,0.389105058365759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194552529182879,0,0,0,0,0,0,0,1.16731517509728,0.194552529182879,0,0.389105058365759,0,0,0,0,0,0.194552529182879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94552529182879,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36186770428016,0,0,0,0,0,0.389105058365759,0,0,0,0,0,0,0,0,0,0,0,0,0.583657587548638,0,0,0,0,0,0,3.89105058365759,0,0,19.2607003891051,0,0.389105058365759,0,0,0
"tink1991",0,0,0.610997963340122,0,0.814663951120163,0.610997963340122,0,0,0,0,0,0,0,0,0,0.610997963340122,0,0,1.01832993890020,0,0,0,0,0,0,0.407331975560081,0.203665987780041,0,0,0,0.610997963340122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7556008146639,0,4.27698574338086,0,0,0,0.203665987780041,0.203665987780041,0.203665987780041,3.05498981670061,0,0,0,1.01832993890020,0,0,0,0,0,0,6.10997963340122,0,0,0,0,0,0,0,0,0,0,0,0.203665987780041,0,0,0,0,0,0,0.407331975560081,0.610997963340122,0,0,0,0,0.203665987780041,0,0,0,0,0,1.83299389002037,0.203665987780041,0,0,0,0.203665987780041,0,0.203665987780041,0,0.610997963340122,0,0,0,0,0,0,0,0.407331975560081,0,0,0,1.83299389002037,0.203665987780041,1.42566191446029,0.203665987780041,0,0,0.814663951120163,0,0,0.203665987780041,0,0,0,0.407331975560081,0,0,0,0,0,0,0,0.203665987780041,0,0,0.814663951120163,0,14.2566191446028,0,0,0,0,0,0,0.814663951120163,0,9.57230142566191,0,3.05498981670061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42566191446029,0,0.407331975560081,0,0,0,0,0,1.01832993890020,0,0,0,0,0,0,0,0.407331975560081,0,0,0,0.203665987780041,0,0,0,0,0,1.01832993890020,0.407331975560081,0,0,0,0,0,0,0,0,0,0,0.407331975560081,0,0,0,0,0.203665987780041,3.25865580448065,0.407331975560081,0,0,0,0.203665987780041,0,0,1.22199592668024,0,0,0,0,0.203665987780041,0,0,0,0,0.407331975560081,0,0.203665987780041,0.203665987780041,0,0,0.203665987780041,0,0,0,0.407331975560081,0,0,0.407331975560081,0.407331975560081,0,0,0,0,0.203665987780041,0,0,0,0,0,0,0,0,0,0.203665987780041,7.12830957230142,0,0,0,0,0,1.01832993890020,0,0
"tink1992",0,0.209205020920502,0,0,0,1.67364016736402,0,0,0,0,0.209205020920502,0,0,0,0,0,0,0,0.627615062761506,0,0,0,0,0,0,0.627615062761506,0,0,0,0,0,0,0,0.418410041841004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209205020920502,17.5732217573222,0,2.51046025104602,0,0,0,0,0.836820083682008,0.418410041841004,2.92887029288703,0,0,0,0.418410041841004,0,0,0,0,0,0.418410041841004,3.13807531380753,0,0,0,0.209205020920502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46443514644351,1.25523012552301,0,0.209205020920502,0,0,0,0.418410041841004,0.418410041841004,1.25523012552301,0,0,1.25523012552301,0.209205020920502,0,0,0,1.25523012552301,1.67364016736402,0,0,0,0,0,0,0,0,0,0,0.418410041841004,0.627615062761506,0.209205020920502,0,1.25523012552301,0,0.418410041841004,0,0,0,0.627615062761506,0,0,0,0,0,0,0.418410041841004,0,0,0,0.209205020920502,0,0,0,0.418410041841004,0,0,0,0,14.6443514644351,0,0,0,0,0,0,0,0,12.7615062761506,0,0,0.209205020920502,0,0,0.209205020920502,0,0,0,0.209205020920502,0,0,0,0,0,0.209205020920502,0,1.46443514644351,0,0.418410041841004,0,0,0,0,0,1.04602510460251,0,0,0.627615062761506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04602510460251,0,0,0,0,0,0,0,0,0,0,0,0,0.418410041841004,0,0,0,0.209205020920502,4.18410041841004,0,0,0,0,0.209205020920502,0,0,1.25523012552301,0,0,0,0,0,0,0,0,0.209205020920502,0.209205020920502,0,0,0,0.209205020920502,0.209205020920502,0,0,0,0,0,0,0,0.418410041841004,0.209205020920502,0,0,0,0,0.209205020920502,0,0,0,0,0,0,0,0.836820083682008,0,0,11.5062761506276,0,0.209205020920502,0,0,0.209205020920502,0,0,0
"tink1993",0,0,0,0.4,0,1.8,0,0,0.2,0,0,0,0,0,0,0.8,0.2,0,0.6,0,0,0,0,0.4,0,2.8,0,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,0.8,0,4.4,0,0,0,0,0,0,0,0,0,0,4.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0,2.8,0,0,0,0,0,1,0,0,0.8,0.4,0,0,0,0.6,0.4,0,0.4,0,0,0,0,0,0,0.2,0,0.4,0,0.4,0,1.4,0.4,1,0,0,0,0.4,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.8,0,0,0.2,0.2,14,0,0,0,0,0,0,1.2,0,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,0.2,0,0,0,0,0.8,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0,0,0,4.8,0.2,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0,0,0.4,0,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0
